Date,League,Team1,Team2,T1 Open,T1 DK,T2 Open,T2 DK
2024/04/11,mlb,Astros,Royals,-144,-125,+122,+105
2024/04/11,mlb,Athletics,Rangers,+158,+170,-188,-205
2024/04/11,mlb,Pirates,Phillies,+134,+110,-158,-130
2024/04/11,mlb,Orioles,Red Sox,-124,-130,+106,+110
2024/04/11,mlb,Brewers,Reds,-120,n/a,+102,n/a
2024/04/11,mlb,Twins,Tigers,-102,n/a,-116,n/a
2024/04/10,mlb,Dodgers,Twins,-184,-170,+154,+142
2024/04/10,mlb,Phillies,Cardinals,-124,-142,+106,+120
2024/04/10,mlb,Mariners,Blue Jays,-112,+102,-104,-122
2024/04/10,mlb,Diamondbacks,Rockies,-134,-120,+114,-105
2024/04/10,mlb,Nationals,Giants,+168,+170,-200,-205
2024/04/10,mlb,Rays,Angels,-124,-118,+106,-102
2024/04/10,mlb,White Sox,Guardians,+194,+215,-235,-265
2024/04/10,mlb,Brewers,Reds,+116,+124,-136,-148
2024/04/10,mlb,Cubs,Padres,+118,+136,-138,-162
2024/04/10,mlb,Marlins,Yankees,+168,+185,-200,-225
2024/04/10,mlb,Orioles,Red Sox,-106,-102,-110,-118
2024/04/10,mlb,Astros,Royals,-134,-125,+114,+105
2024/04/10,mlb,Athletics,Rangers,+154,+160,-184,-192
2024/04/10,mlb,Mets,Braves,+132,n/a,-156,n/a
2024/04/09,mlb,Tigers,Pirates,-102,+100,-116,-120
2024/04/09,mlb,Orioles,Red Sox,-136,-130,+116,+110
2024/04/09,mlb,White Sox,Guardians,+158,+200,-188,-245
2024/04/09,mlb,Brewers,Reds,+120,+114,-142,-135
2024/04/09,mlb,Marlins,Yankees,+164,+180,-196,-218
2024/04/09,mlb,Mariners,Blue Jays,-116,-108,-102,-112
2024/04/09,mlb,Mets,Braves,+158,+154,-188,-185
2024/04/09,mlb,Dodgers,Twins,-188,-192,+158,+160
2024/04/09,mlb,Astros,Royals,-126,-118,+108,-102
2024/04/09,mlb,Phillies,Cardinals,-126,-142,+108,+120
2024/04/09,mlb,Athletics,Rangers,+180,+170,-215,-205
2024/04/09,mlb,Diamondbacks,Rockies,-176,-180,+148,+150
2024/04/09,mlb,Rays,Angels,-124,-120,+106,+100
2024/04/09,mlb,Nationals,Giants,+144,+164,-172,-198
2024/04/09,mlb,Cubs,Padres,+134,+120,-158,-142
2024/04/08,mlb,White Sox,Guardians,+176,+195,-210,-238
2024/04/08,mlb,Marlins,Yankees,+128,+130,-152,-155
2024/04/08,mlb,Tigers,Pirates,+106,+110,-124,-130
2024/04/08,mlb,Brewers,Reds,-104,-112,-112,-108
2024/04/08,mlb,Mariners,Blue Jays,-100,-102,-118,-118
2024/04/08,mlb,Mets,Braves,+172,+195,-205,-238
2024/04/08,mlb,Dodgers,Twins,-146,-135,+124,+114
2024/04/08,mlb,Phillies,Cardinals,-100,-105,-118,-115
2024/04/08,mlb,Astros,Rangers,-130,+110,+110,-130
2024/04/08,mlb,Diamondbacks,Rockies,-174,-175,+146,+145
2024/04/08,mlb,Rays,Angels,-138,-148,+118,+124
2024/04/08,mlb,Cubs,Padres,+118,+120,-138,-142
2024/04/08,mlb,Nationals,Giants,+180,+180,-215,-218
2024/04/07,mlb,Diamondbacks,Braves,+180,+205,-215,-250
2024/04/07,mlb,Blue Jays,Yankees,+120,+140,-142,-166
2024/04/07,mlb,Orioles,Pirates,-122,-118,+104,-102
2024/04/07,mlb,Phillies,Nationals,-158,-155,+134,+130
2024/04/07,mlb,Athletics,Tigers,+146,+180,-174,-218
2024/04/07,mlb,Mets,Reds,-116,-120,-102,+100
2024/04/07,mlb,White Sox,Royals,+106,+110,-124,-130
2024/04/07,mlb,Mariners,Brewers,-102,+114,-116,-135
2024/04/07,mlb,Marlins,Cardinals,+102,+120,-120,-142
2024/04/07,mlb,Dodgers,Cubs,-130,-112,+110,-108
2024/04/07,mlb,Rays,Rockies,-154,-142,+130,+120
2024/04/07,mlb,Padres,Giants,+144,+140,-172,-166
2024/04/07,mlb,Red Sox,Angels,+102,-120,-120,+100
2024/04/07,mlb,Astros,Rangers,-116,-108,-102,-112
2024/04/07,mlb,Guardians,Twins,-106,n/a,-110,n/a
2024/04/06,mlb,Athletics,Tigers,+126,+124,-148,-148
2024/04/06,mlb,Guardians,Twins,+124,+142,-146,-170
2024/04/06,mlb,Marlins,Cardinals,+118,+124,-138,-148
2024/04/06,mlb,Phillies,Nationals,-172,-198,+144,+164
2024/04/06,mlb,Orioles,Pirates,-132,-142,+112,+120
2024/04/06,mlb,Dodgers,Cubs,-178,-155,+150,+130
2024/04/06,mlb,Mets,Reds,-102,+105,-116,-125
2024/04/06,mlb,Astros,Rangers,-116,-110,-102,-110
2024/04/06,mlb,Blue Jays,Yankees,+104,+102,-122,-122
2024/04/06,mlb,White Sox,Royals,+150,+195,-178,-238
2024/04/06,mlb,Mariners,Brewers,-110,+102,-106,-122
2024/04/06,mlb,Diamondbacks,Braves,+166,+170,-198,-205
2024/04/06,mlb,Rays,Rockies,-136,-135,+116,+114
2024/04/06,mlb,Padres,Giants,-108,+100,-108,-120
2024/04/06,mlb,Red Sox,Angels,-100,+102,-118,-122
2024/04/05,mlb,Blue Jays,Yankees,+138,+130,-164,-155
2024/04/05,mlb,Athletics,Tigers,+194,+195,-235,-238
2024/04/05,mlb,Dodgers,Cubs,-184,-192,+154,+160
2024/04/05,mlb,Rays,Rockies,-176,-166,+148,+140
2024/04/05,mlb,Orioles,Pirates,-136,-122,+116,+102
2024/04/05,mlb,Padres,Giants,-102,+105,-116,-125
2024/04/05,mlb,Mets,Reds,-102,+114,-116,-135
2024/04/05,mlb,Phillies,Nationals,-180,-205,+152,+170
2024/04/05,mlb,Diamondbacks,Braves,+220,+250,-270,-310
2024/04/05,mlb,White Sox,Royals,+146,+154,-174,-185
2024/04/05,mlb,Astros,Rangers,-132,-142,+112,+120
2024/04/05,mlb,Mariners,Brewers,-100,+110,-118,-130
2024/04/05,mlb,Red Sox,Angels,-102,-112,-116,-108
2024/04/04,mlb,Tigers,Mets,+110,+120,-130,-142
2024/04/04,mlb,Pirates,Nationals,-126,-120,+108,+100
2024/04/04,mlb,Guardians,Twins,+120,+140,-142,-166
2024/04/04,mlb,Marlins,Cardinals,+130,+120,-154,-142
2024/04/04,mlb,Tigers,Mets,+102,+100,-120,-120
2024/04/04,mlb,White Sox,Royals,+144,+154,-172,-185
2024/04/03,mlb,Royals,Orioles,+132,+150,-156,-180
2024/04/03,mlb,Rangers,Rays,+108,+105,-126,-125
2024/04/03,mlb,Angels,Marlins,-108,-105,-108,-115
2024/04/03,mlb,Twins,Brewers,-108,-112,-108,-108
2024/04/03,mlb,Red Sox,Athletics,-142,-170,+120,+142
2024/04/03,mlb,Yankees,Diamondbacks,-116,-125,-102,+105
2024/04/03,mlb,Reds,Phillies,+152,+164,-180,-198
2024/04/03,mlb,Guardians,Mariners,+136,+130,-162,-155
2024/04/03,mlb,Cardinals,Padres,+132,+130,-156,-155
2024/04/03,mlb,Pirates,Nationals,-162,-155,+136,+130
2024/04/03,mlb,Rockies,Cubs,+154,+180,-184,-218
2024/04/03,mlb,Blue Jays,Astros,+126,+130,-148,-155
2024/04/03,mlb,Giants,Dodgers,+200,+200,-245,-245
2024/04/03,mlb,Braves,White Sox,-330,n/a,+265,n/a
2024/04/03,mlb,Tigers,Mets,-126,n/a,+108,n/a
2024/04/02,mlb,Twins,Brewers,-104,+100,-112,-120
2024/04/02,mlb,Royals,Orioles,n/a,+136,n/a,-162
2024/04/02,mlb,Angels,Marlins,n/a,+120,n/a,-142
2024/04/02,mlb,Reds,Phillies,n/a,+120,n/a,-142
2024/04/02,mlb,Rangers,Rays,n/a,+130,n/a,-155
2024/04/02,mlb,Rockies,Cubs,n/a,+154,n/a,-185
2024/04/02,mlb,Braves,White Sox,n/a,-180,n/a,+150
2024/04/02,mlb,Blue Jays,Astros,n/a,+124,n/a,-148
2024/04/02,mlb,Yankees,Diamondbacks,n/a,-110,n/a,-110
2024/04/02,mlb,Red Sox,Athletics,n/a,-148,n/a,+124
2024/04/02,mlb,Cardinals,Padres,n/a,+136,n/a,-162
2024/04/02,mlb,Guardians,Mariners,n/a,+100,n/a,-120
2024/04/02,mlb,Giants,Dodgers,n/a,+120,n/a,-142
2024/04/02,mlb,Tigers,Mets,n/a,n/a,n/a,n/a
2024/04/01,mlb,Braves,White Sox,-225,-325,+188,+260
2024/04/01,mlb,Rockies,Cubs,+142,+200,-168,-245
2024/04/01,mlb,Pirates,Nationals,-102,-112,-116,-108
2024/04/01,mlb,Royals,Orioles,+126,+136,-148,-162
2024/04/01,mlb,Angels,Marlins,-104,-108,-112,-112
2024/04/01,mlb,Reds,Phillies,+126,+120,-148,-142
2024/04/01,mlb,Rangers,Rays,-102,+110,-116,-130
2024/04/01,mlb,Tigers,Mets,+118,+120,-138,-142
2024/04/01,mlb,Blue Jays,Astros,+132,+130,-156,-155
2024/04/01,mlb,Guardians,Mariners,-116,-115,-102,-105
2024/04/01,mlb,Yankees,Diamondbacks,-118,-120,-100,+100
2024/04/01,mlb,Cardinals,Padres,-120,+102,+102,-122
2024/04/01,mlb,Red Sox,Athletics,-134,-162,+114,+136
2024/04/01,mlb,Giants,Dodgers,+188,+164,-225,-198
2024/03/31,mlb,Angels,Orioles,+136,+120,-162,-142
2024/03/31,mlb,Braves,Phillies,-120,-148,+102,+124
2024/03/31,mlb,Blue Jays,Rays,-118,-122,-100,+102
2024/03/31,mlb,Nationals,Reds,+138,+145,-164,-175
2024/03/31,mlb,Brewers,Mets,+108,+120,-126,-142
2024/03/31,mlb,Pirates,Marlins,+110,+124,-130,-148
2024/03/31,mlb,Tigers,White Sox,-136,-148,+116,+124
2024/03/31,mlb,Twins,Royals,-120,-122,+102,+102
2024/03/31,mlb,Yankees,Astros,+102,-102,-120,-118
2024/03/31,mlb,Cubs,Rangers,+118,+110,-138,-130
2024/03/31,mlb,Guardians,Athletics,-108,-125,-108,+105
2024/03/31,mlb,Red Sox,Mariners,+126,-108,-148,-112
2024/03/31,mlb,Giants,Padres,+110,+136,-130,-162
2024/03/31,mlb,Rockies,Diamondbacks,+168,+164,-200,-198
2024/03/31,mlb,Cardinals,Dodgers,+154,+150,-184,-180
2024/03/30,mlb,Brewers,Mets,+108,+110,-126,-130
2024/03/30,mlb,Tigers,White Sox,-136,-130,+116,+110
2024/03/30,mlb,Angels,Orioles,+138,+145,-164,-175
2024/03/30,mlb,Braves,Phillies,-142,-135,+120,+114
2024/03/30,mlb,Guardians,Athletics,-148,-130,+126,+110
2024/03/30,mlb,Twins,Royals,-136,-122,+116,+102
2024/03/30,mlb,Nationals,Reds,+138,+160,-164,-192
2024/03/30,mlb,Blue Jays,Rays,+120,+114,-142,-135
2024/03/30,mlb,Pirates,Marlins,+106,-112,-124,-108
2024/03/30,mlb,Cubs,Rangers,+102,+105,-120,-125
2024/03/30,mlb,Yankees,Astros,+106,+110,-124,-130
2024/03/30,mlb,Giants,Padres,+110,+110,-130,-130
2024/03/30,mlb,Rockies,Diamondbacks,+152,+160,-180,-192
2024/03/30,mlb,Cardinals,Dodgers,+168,+195,-200,-238
2024/03/30,mlb,Red Sox,Mariners,+132,+130,-156,-155
2024/03/29,mlb,Brewers,Mets,-108,-105,-108,-115
2024/03/29,mlb,Braves,Phillies,-130,-130,+110,+110
2024/03/29,mlb,Blue Jays,Rays,+112,+105,-132,-125
2024/03/29,mlb,Pirates,Marlins,+116,+124,-136,-148
2024/03/29,mlb,Yankees,Astros,+106,+105,-124,-125
2024/03/29,mlb,Red Sox,Mariners,+140,+130,-166,-155
2024/03/29,mlb,Guardians,Athletics,-146,-135,+124,+114
2024/03/29,mlb,Rockies,Diamondbacks,+184,+200,-220,-245
2024/03/29,mlb,Giants,Padres,+128,+120,-152,-142
2024/03/29,mlb,Cardinals,Dodgers,+180,+190,-215,-230
2024/03/28,mlb,Angels,Orioles,+136,+160,-162,-192
2024/03/28,mlb,Cardinals,Dodgers,+176,+205,-210,-250
2024/03/28,mlb,Nationals,Reds,+136,+130,-162,-155
2024/03/28,mlb,Twins,Royals,-132,-125,+112,+105
2024/03/28,mlb,Tigers,White Sox,-164,-155,+138,+130
2024/03/28,mlb,Yankees,Astros,+132,+124,-156,-148
2024/03/28,mlb,Pirates,Marlins,+118,+105,-138,-125
2024/03/28,mlb,Blue Jays,Rays,+110,+124,-130,-148
2024/03/28,mlb,Giants,Padres,-108,-110,-108,-110
2024/03/28,mlb,Cubs,Rangers,-102,+105,-116,-125
2024/03/28,mlb,Guardians,Athletics,-156,-142,+132,+120
2024/03/28,mlb,Rockies,Diamondbacks,+200,+180,-245,-218
2024/03/28,mlb,Red Sox,Mariners,+140,+124,-166,-148
2024/03/28,mlb,Braves,Phillies,-132,n/a,+112,n/a
2024/03/28,mlb,Brewers,Mets,-108,n/a,-108,n/a
2024/03/26,mlb,Tigers,Rays,+122,+104,-150,-128
2024/03/26,mlb,Braves,Twins,-110,-140,-110,+114
2024/03/26,mlb,Red Sox,Rangers,+122,+122,-150,-148
2024/03/26,mlb,Cardinals,Cubs,+138,+114,-170,-140
2024/03/26,mlb,Brewers,Rockies,-100,+158,-122,-196
2024/03/26,mlb,Guardians,Diamondbacks,+122,+118,-150,-144
2024/03/26,mlb,Mariners,Padres,+114,+122,-140,-150
2024/03/26,mlb,Athletics,Giants,+122,+116,-150,-142
2024/03/26,mlb,Dodgers,Angels,-160,-148,+130,+120
2024/03/25,mlb,Rays,Phillies,+120,+128,-148,-158
2024/03/25,mlb,Blue Jays,Pirates,-124,-130,+102,+106
2024/03/25,mlb,Twins,Braves,+122,+124,-150,-152
2024/03/25,mlb,Mets,Yankees,n/a,n/a,n/a,n/a
2024/03/25,mlb,Cardinals,Cubs,+138,+116,-170,-158
2024/03/25,mlb,Rockies,Brewers,+124,+146,-150,-180
2024/03/25,mlb,Red Sox,Rangers,+152,+172,-188,-215
2024/03/25,mlb,Angels,Dodgers,+160,+172,-200,-215
2024/03/25,mlb,Giants,Athletics,-102,-112,-120,-108
2024/03/25,mlb,Guardians,Diamondbacks,+142,+116,-176,-142
2024/03/25,mlb,Mariners,Padres,+104,-104,-128,-118
2024/03/24,mlb,Cardinals,Astros,-102,-154,-120,+126
2024/03/24,mlb,Braves,Red Sox,+128,-162,-158,+132
2024/03/24,mlb,Rays,Tigers,+120,+106,-148,-130
2024/03/24,mlb,Blue Jays,Phillies,+118,+116,-144,-142
2024/03/24,mlb,Orioles,Twins,+114,-124,-140,+102
2024/03/24,mlb,Yankees,Pirates,n/a,n/a,n/a,n/a
2024/03/24,mlb,Nationals,Mets,n/a,n/a,n/a,n/a
2024/03/24,mlb,Mets,Marlins,n/a,n/a,n/a,n/a
2024/03/24,mlb,Guardians,Reds,+118,+102,-144,-124
2024/03/24,mlb,Cubs,Mariners,+130,+160,-158,-200
2024/03/24,mlb,White Sox,Rockies,+110,+116,-134,-142
2024/03/24,mlb,Diamondbacks,Brewers,+108,+128,-132,-158
2024/03/24,mlb,Angels,Dodgers,+160,+172,-200,-215
2024/03/23,mlb,Phillies,Yankees,n/a,n/a,n/a,n/a
2024/03/23,mlb,Orioles,Rays,n/a,n/a,n/a,n/a
2024/03/23,mlb,Rays,Braves,n/a,n/a,n/a,n/a
2024/03/23,mlb,Red Sox,Pirates,n/a,n/a,n/a,n/a
2024/03/23,mlb,Yankees,Tigers,n/a,n/a,n/a,n/a
2024/03/23,mlb,Nationals,Cardinals,n/a,n/a,n/a,n/a
2024/03/23,mlb,Tigers,Blue Jays,n/a,n/a,n/a,n/a
2024/03/23,mlb,Astros,Mets,-154,-192,+126,+154
2024/03/23,mlb,Angels,Athletics,-102,+126,-120,-154
2024/03/23,mlb,Rangers,Royals,+110,-140,-134,+114
2024/03/23,mlb,Brewers,Cubs,+130,+164,-160,-205
2024/03/23,mlb,Mariners,White Sox,-122,-104,-100,-118
2024/03/23,mlb,Rockies,Reds,+130,+130,-160,-160
2024/03/23,mlb,Diamondbacks,Giants,n/a,n/a,n/a,n/a
2024/03/23,mlb,Guardians,Diamondbacks,n/a,n/a,n/a,n/a
2024/03/23,mlb,Twins,Red Sox,n/a,n/a,n/a,n/a
2024/03/23,mlb,Blue Jays,Orioles,n/a,n/a,n/a,n/a
2024/03/23,mlb,Marlins,Nationals,n/a,n/a,n/a,n/a
2024/03/22,mlb,Mets,Yankees,+140,+138,-172,-170
2024/03/22,mlb,Tigers,Phillies,+114,-104,-140,-118
2024/03/22,mlb,Red Sox,Blue Jays,+126,+154,-154,-192
2024/03/22,mlb,Giants,Cubs,n/a,n/a,n/a,n/a
2024/03/22,mlb,Rangers,Guardians,n/a,n/a,n/a,n/a
2024/03/22,mlb,Reds,Athletics,n/a,n/a,n/a,n/a
2024/03/22,mlb,Rockies,Rangers,n/a,n/a,n/a,n/a
2024/03/22,mlb,Cubs,Giants,n/a,n/a,n/a,n/a
2024/03/22,mlb,Athletics,White Sox,n/a,n/a,n/a,n/a
2024/03/22,mlb,White Sox,Angels,n/a,n/a,n/a,n/a
2024/03/22,mlb,Royals,Brewers,n/a,n/a,n/a,n/a
2024/03/22,mlb,Mariners,Diamondbacks,n/a,n/a,n/a,n/a
2024/03/22,mlb,Brewers,Mariners,n/a,n/a,n/a,n/a
2024/03/22,mlb,Nationals,Astros,+198,n/a,-250,n/a
2024/03/22,mlb,Pirates,Orioles,+225,n/a,-290,n/a
2024/03/22,mlb,Twins,Rays,n/a,n/a,n/a,n/a
2024/03/22,mlb,Cardinals,Marlins,+116,n/a,-142,n/a
2024/03/22,mlb,Braves,Twins,n/a,n/a,n/a,n/a
2024/03/21,mlb,Padres,Dodgers,n/a,+154,n/a,-185
2024/03/21,mlb,Astros,Cardinals,n/a,-122,n/a,+102
2024/03/21,mlb,Yankees,Braves,n/a,+195,n/a,-238
2024/03/21,mlb,Rays,Phillies,n/a,-115,n/a,-105
2024/03/21,mlb,Mets,Tigers,n/a,+114,n/a,-135
2024/03/21,mlb,Twins,Nationals,n/a,+130,n/a,-155
2024/03/21,mlb,White Sox,Royals,n/a,n/a,n/a,n/a
2024/03/21,mlb,Royals,Guardians,n/a,n/a,n/a,n/a
2024/03/21,mlb,Cubs,Rockies,n/a,+102,n/a,-122
2024/03/21,mlb,Orioles,Red Sox,n/a,+120,n/a,-142
2024/03/21,mlb,Blue Jays,Pirates,n/a,+100,n/a,-120
2024/03/21,mlb,Giants,Brewers,n/a,+145,n/a,-175
2024/03/21,mlb,Reds,Mariners,n/a,+120,n/a,-142
2024/03/20,mlb,Dodgers,Padres,-194,-180,+162,+150
2024/03/20,mlb,Blue Jays,Braves,+160,+154,-196,-185
2024/03/20,mlb,Tigers,Twins,+148,+150,-184,-180
2024/03/20,mlb,Mets,Marlins,-100,+100,-122,-120
2024/03/20,mlb,Reds,White Sox,n/a,n/a,n/a,n/a
2024/03/20,mlb,Rangers,Reds,n/a,n/a,n/a,n/a
2024/03/20,mlb,Cubs,Athletics,-110,+105,-110,-125
2024/03/20,mlb,Giants,Angels,n/a,n/a,n/a,n/a
2024/03/20,mlb,Rockies,Diamondbacks,+138,+124,-170,-148
2024/03/20,mlb,Cardinals,Nationals,-112,+110,-108,-130
2024/03/20,mlb,Phillies,Orioles,+116,+136,-142,-162
2024/03/20,mlb,Pirates,Yankees,+138,+142,-170,-170
2024/03/20,mlb,Angels,Royals,n/a,n/a,n/a,n/a
2024/03/19,mlb,Marlins,Cardinals,n/a,n/a,n/a,n/a
2024/03/19,mlb,Rays,Red Sox,+132,+186,-162,-235
2024/03/19,mlb,Orioles,Blue Jays,+132,+142,-162,-176
2024/03/19,mlb,Athletics,Rangers,+142,+140,-176,-172
2024/03/19,mlb,Brewers,Guardians,n/a,n/a,n/a,n/a
2024/03/19,mlb,Guardians,Rockies,n/a,n/a,n/a,n/a
2024/03/19,mlb,Rockies,Mariners,n/a,n/a,n/a,n/a
2024/03/19,mlb,Reds,Angels,-100,+112,-122,-138
2024/03/19,mlb,Phillies,Tigers,+110,+152,-134,-188
2024/03/19,mlb,Marlins,Astros,n/a,n/a,n/a,n/a
2024/03/19,mlb,Cardinals,Mets,n/a,n/a,n/a,n/a
2024/03/19,mlb,Diamondbacks,Cubs,-102,+110,-120,-134
2024/03/19,mlb,Royals,Giants,+102,+124,-124,-152
2024/03/18,mlb,Phillies,Yankees,n/a,n/a,n/a,n/a
2024/03/18,mlb,Pirates,Phillies,n/a,n/a,n/a,n/a
2024/03/18,mlb,Braves,Rays,-102,+120,-120,-148
2024/03/18,mlb,Red Sox,Twins,+138,+152,-170,-188
2024/03/18,mlb,Astros,Marlins,n/a,n/a,n/a,n/a
2024/03/18,mlb,Mariners,Rangers,-102,+134,-120,-164
2024/03/18,mlb,Guardians,White Sox,+112,+148,-138,-184
2024/03/18,mlb,Athletics,Diamondbacks,+138,+112,-170,-138
2024/03/18,mlb,Angels,Brewers,+102,+138,-124,-170
2024/03/18,mlb,Nationals,Astros,n/a,n/a,n/a,n/a
2024/03/18,mlb,Giants,Reds,-100,+120,-122,-148
2024/03/17,mlb,Astros,Cardinals,n/a,n/a,n/a,n/a
2024/03/17,mlb,Blue Jays,Phillies,n/a,n/a,n/a,n/a
2024/03/17,mlb,Braves,Orioles,n/a,n/a,n/a,n/a
2024/03/17,mlb,Red Sox,Braves,n/a,n/a,n/a,n/a
2024/03/17,mlb,Yankees,Red Sox,n/a,n/a,n/a,n/a
2024/03/17,mlb,Rays,Pirates,+110,-105,-134,-114
2024/03/17,mlb,Orioles,Tigers,n/a,n/a,n/a,n/a
2024/03/17,mlb,Mets,Nationals,n/a,n/a,n/a,n/a
2024/03/17,mlb,Twins,Blue Jays,n/a,n/a,n/a,n/a
2024/03/17,mlb,Marlins,Mets,n/a,n/a,n/a,n/a
2024/03/17,mlb,Rangers,Cubs,-110,+122,-110,-150
2024/03/17,mlb,White Sox,Athletics,+122,+134,-150,-164
2024/03/17,mlb,Rockies,Giants,+140,+138,-172,-170
2024/03/17,mlb,Angels,Diamondbacks,n/a,n/a,n/a,n/a
2024/03/17,mlb,Diamondbacks,Mariners,n/a,n/a,n/a,n/a
2024/03/17,mlb,Reds,Guardians,-130,+120,+106,-148
2024/03/17,mlb,Brewers,Royals,n/a,n/a,n/a,n/a
2024/03/16,mlb,Cardinals,Nationals,-120,-115,-102,-105
2024/03/16,mlb,Rays,Twins,n/a,n/a,n/a,n/a
2024/03/16,mlb,Red Sox,Orioles,n/a,n/a,n/a,n/a
2024/03/16,mlb,Blue Jays,Yankees,n/a,n/a,n/a,n/a
2024/03/16,mlb,Phillies,Marlins,n/a,n/a,n/a,n/a
2024/03/16,mlb,Mariners,Reds,n/a,n/a,n/a,n/a
2024/03/16,mlb,Diamondbacks,Rangers,n/a,n/a,n/a,n/a
2024/03/16,mlb,Giants,White Sox,n/a,n/a,n/a,n/a
2024/03/16,mlb,Tigers,Pirates,n/a,n/a,n/a,n/a
2024/03/16,mlb,Royals,Cubs,n/a,n/a,n/a,n/a
2024/03/16,mlb,Guardians,Giants,n/a,n/a,n/a,n/a
2024/03/16,mlb,Brewers,Athletics,n/a,n/a,n/a,n/a
2024/03/16,mlb,White Sox,Mariners,n/a,n/a,n/a,n/a
2024/03/16,mlb,Cubs,Angels,n/a,n/a,n/a,n/a
2024/03/16,mlb,Athletics,Rockies,n/a,n/a,n/a,n/a
2024/03/16,mlb,Rangers,Brewers,n/a,n/a,n/a,n/a
2024/03/16,mlb,Pirates,Braves,n/a,n/a,n/a,n/a
2024/03/16,mlb,Mets,Astros,n/a,n/a,n/a,n/a
2024/03/15,mlb,Braves,Tigers,n/a,n/a,n/a,n/a
2024/03/15,mlb,Orioles,Rays,-110,-104,-110,-118
2024/03/15,mlb,Tigers,Blue Jays,n/a,n/a,n/a,n/a
2024/03/15,mlb,Cubs,White Sox,n/a,n/a,n/a,n/a
2024/03/15,mlb,Guardians,Royals,n/a,n/a,n/a,n/a
2024/03/15,mlb,Marlins,Cardinals,n/a,n/a,n/a,n/a
2024/03/15,mlb,Phillies,Astros,+142,+134,-176,-164
2024/03/15,mlb,Twins,Red Sox,+130,+156,-160,-194
2024/03/15,mlb,Nationals,Mets,n/a,n/a,n/a,n/a
2024/03/15,mlb,Pirates,Yankees,+168,+194,-210,-245
2024/03/15,mlb,Royals,Reds,n/a,n/a,n/a,n/a
2024/03/15,mlb,Rangers,Rockies,-105,n/a,-115,n/a
2024/03/15,mlb,Diamondbacks,Brewers,-106,n/a,-114,n/a
2024/03/15,mlb,Mariners,Angels,n/a,n/a,n/a,n/a
2024/03/15,mlb,Giants,Athletics,n/a,n/a,n/a,n/a
2024/03/14,mlb,Blue Jays,Twins,+198,+198,-250,-250
2024/03/14,mlb,Yankees,Tigers,+134,+136,-164,-168
2024/03/14,mlb,Red Sox,Phillies,+154,+172,-192,-215
2024/03/14,mlb,Rays,Braves,+138,+138,-170,-170
2024/03/14,mlb,Mets,Cardinals,+132,+132,-162,-162
2024/03/14,mlb,Orioles,Pirates,n/a,n/a,n/a,n/a
2024/03/14,mlb,Rockies,Guardians,+146,+122,-180,-150
2024/03/14,mlb,Angels,White Sox,+106,+108,-130,-132
2024/03/14,mlb,Athletics,Cubs,+112,+120,-140,-148
2024/03/14,mlb,Royals,Diamondbacks,-102,+118,-118,-144
2024/03/14,mlb,Brewers,Mariners,+122,+146,-150,-180
2024/03/14,mlb,Astros,Nationals,-142,-178,+116,+144
2024/03/14,mlb,Reds,Rangers,n/a,n/a,n/a,n/a
2024/03/13,mlb,Tigers,Phillies,+132,+148,-162,-184
2024/03/13,mlb,Cardinals,Twins,n/a,n/a,n/a,n/a
2024/03/13,mlb,Red Sox,Yankees,+144,+168,-178,-210
2024/03/13,mlb,Twins,Rays,n/a,n/a,n/a,n/a
2024/03/13,mlb,Pirates,Blue Jays,+154,+186,-192,-235
2024/03/13,mlb,Nationals,Marlins,+128,+172,-158,-215
2024/03/13,mlb,Reds,Giants,+118,+128,-144,-158
2024/03/13,mlb,Cubs,Guardians,+112,+134,-140,-164
2024/03/13,mlb,Mariners,Dodgers,+152,+176,-188,-230
2024/03/13,mlb,Angels,Royals,+124,-105,-152,-115
2024/03/13,mlb,Rockies,Diamondbacks,+138,+156,-170,-194
2024/03/13,mlb,White Sox,Brewers,+118,-106,-144,-114
2024/03/13,mlb,Athletics,Padres,+156,+194,-194,-240
2024/03/13,mlb,Braves,Orioles,+128,-102,-158,-120
2024/03/13,mlb,Astros,Mets,+118,+138,-144,-170
2024/03/12,mlb,Twins,Tigers,+116,+116,-142,-142
2024/03/12,mlb,Cardinals,Red Sox,+146,+186,-180,-230
2024/03/12,mlb,Braves,Pirates,-144,+110,+118,-134
2024/03/12,mlb,Rays,Orioles,+152,+142,-188,-178
2024/03/12,mlb,Yankees,Blue Jays,+152,+210,-188,-265
2024/03/12,mlb,Astros,Marlins,-100,-170,-122,+138
2024/03/12,mlb,Guardians,Rangers,+112,+140,-138,-172
2024/03/12,mlb,Mariners,Athletics,-124,-106,+102,-114
2024/03/12,mlb,Giants,Dodgers,+160,+186,-200,-235
2024/03/12,mlb,Royals,Rockies,-132,-130,+108,+106
2024/03/12,mlb,Diamondbacks,Padres,+118,+138,-144,-170
2024/03/12,mlb,Mets,Nationals,-105,-106,-115,-114
2024/03/12,mlb,Brewers,Cubs,+132,+132,-162,-162
2024/03/12,mlb,White Sox,Reds,+110,+110,-134,-134
2024/03/11,mlb,Twins,Braves,+160,+172,-200,-215
2024/03/11,mlb,Yankees,Phillies,n/a,n/a,n/a,n/a
2024/03/11,mlb,Pirates,Red Sox,+130,-110,-160,-110
2024/03/11,mlb,Orioles,Yankees,n/a,n/a,n/a,n/a
2024/03/11,mlb,Tigers,Astros,+164,+172,-205,-215
